DataExtractDate,ReportPeriod,Terminal,Arrival_Departure,Domestic_International,Passenger_Count,Row Labels,Sum of Passenger_Count
5/1/2014 0:00,09-12,Terminal 7,Arrival,International,63326,,
5/1/2014 0:00,09-12,Terminal 7,Departure,Domestic,200664,,
5/1/2014 0:00,09-12,Terminal 7,Departure,International,39853,,
5/1/2014 0:00,09-12,Terminal 8,Arrival,Domestic,122063,,
5/1/2014 0:00,09-12,Terminal 8,Arrival,International,1844,,
5/1/2014 0:00,09-12,Terminal 8,Departure,Domestic,122439,,
5/1/2014 0:00,09-12,Terminal 8,Departure,International,3030,,
5/1/2014 0:00,09-12,Tom Bradley International Terminal,Arrival,Domestic,7862,,
5/1/2014 0:00,09-12,Tom Bradley International Terminal,Arrival,International,394858,,
5/1/2014 0:00,09-12,Tom Bradley International Terminal,Departure,Domestic,9595,,
5/1/2014 0:00,09-12,Tom Bradley International Terminal,Departure,International,324443,,
5/1/2014 0:00,10-12,Misc. Terminal,Arrival,Domestic,506,,
5/1/2014 0:00,10-12,Misc. Terminal,Arrival,International,19,,
5/1/2014 0:00,10-12,Misc. Terminal,Departure,Domestic,301,,
5/1/2014 0:00,10-12,Terminal 1,Arrival,Domestic,405600,,
5/1/2014 0:00,10-12,Terminal 1,Departure,Domestic,398069,,
5/1/2014 0:00,10-12,Terminal 2,Arrival,Domestic,32055,,
5/1/2014 0:00,10-12,Terminal 2,Arrival,International,181946,,
5/1/2014 0:00,10-12,Terminal 2,Departure,Domestic,31869,,
5/1/2014 0:00,10-12,Terminal 2,Departure,International,190187,,
5/1/2014 0:00,10-12,Terminal 3,Arrival,Domestic,165918,,
5/1/2014 0:00,10-12,Terminal 3,Departure,Domestic,163832,,
5/1/2014 0:00,10-12,Terminal 3,Departure,International,21860,,
5/1/2014 0:00,10-12,Terminal 4,Arrival,Domestic,431072,,
5/1/2014 0:00,10-12,Terminal 4,Arrival,International,19912,,
5/1/2014 0:00,10-12,Terminal 4,Departure,Domestic,420512,,
5/1/2014 0:00,10-12,Terminal 4,Departure,International,40590,,
5/1/2014 0:00,10-12,Terminal 5,Arrival,Domestic,250136,,
5/1/2014 0:00,10-12,Terminal 5,Arrival,International,33430,,
5/1/2014 0:00,10-12,Terminal 5,Departure,Domestic,253658,,
5/1/2014 0:00,10-12,Terminal 5,Departure,International,18618,,
5/1/2014 0:00,10-12,Terminal 6,Arrival,Domestic,299290,,
5/1/2014 0:00,10-12,Terminal 6,Arrival,International,19106,,
5/1/2014 0:00,10-12,Terminal 6,Departure,Domestic,256462,,
5/1/2014 0:00,10-12,Terminal 6,Departure,International,69023,,
5/1/2014 0:00,10-12,Terminal 7,Arrival,Domestic,206332,,
5/1/2014 0:00,10-12,Terminal 7,Arrival,International,51773,,
5/1/2014 0:00,10-12,Terminal 7,Departure,Domestic,217990,,
5/1/2014 0:00,10-12,Terminal 7,Departure,International,32390,,
5/1/2014 0:00,10-12,Terminal 8,Arrival,Domestic,126864,,
5/1/2014 0:00,10-12,Terminal 8,Arrival,International,1760,,
5/1/2014 0:00,10-12,Terminal 8,Departure,Domestic,127619,,
5/1/2014 0:00,10-12,Terminal 8,Departure,International,3122,,
5/1/2014 0:00,10-12,Tom Bradley International Terminal,Arrival,Domestic,8138,,
5/1/2014 0:00,10-12,Tom Bradley International Terminal,Arrival,International,364573,,
5/1/2014 0:00,10-12,Tom Bradley International Terminal,Departure,Domestic,6003,,
5/1/2014 0:00,10-12,Tom Bradley International Terminal,Departure,International,340936,,
5/1/2014 0:00,11-12,Misc. Terminal,Arrival,Domestic,28416,,
5/1/2014 0:00,11-12,Misc. Terminal,Arrival,International,11,,
5/1/2014 0:00,11-12,Misc. Terminal,Departure,Domestic,27735,,
5/1/2014 0:00,11-12,Terminal 1,Arrival,Domestic,390769,,
5/1/2014 0:00,11-12,Terminal 1,Departure,Domestic,389021,,
5/1/2014 0:00,11-12,Terminal 2,Arrival,Domestic,28026,,
5/1/2014 0:00,11-12,Terminal 2,Arrival,International,153123,,
5/1/2014 0:00,11-12,Terminal 2,Departure,Domestic,27889,,
5/1/2014 0:00,11-12,Terminal 2,Departure,International,162919,,
5/1/2014 0:00,11-12,Terminal 3,Arrival,Domestic,165116,,
5/1/2014 0:00,11-12,Terminal 3,Departure,Domestic,168837,,
5/1/2014 0:00,11-12,Terminal 3,Departure,International,18139,,
5/1/2014 0:00,11-12,Terminal 4,Arrival,Domestic,384563,,
5/1/2014 0:00,11-12,Terminal 4,Arrival,International,27218,,
5/1/2014 0:00,11-12,Terminal 4,Departure,Domestic,386746,,
5/1/2014 0:00,11-12,Terminal 4,Departure,International,34754,,
5/1/2014 0:00,11-12,Terminal 5,Arrival,Domestic,253338,,
5/1/2014 0:00,11-12,Terminal 5,Arrival,International,36102,,
5/1/2014 0:00,11-12,Terminal 5,Departure,Domestic,254015,,
5/1/2014 0:00,11-12,Terminal 5,Departure,International,19562,,
5/1/2014 0:00,11-12,Terminal 6,Arrival,Domestic,262961,,
5/1/2014 0:00,11-12,Terminal 6,Arrival,International,13556,,
5/1/2014 0:00,11-12,Terminal 6,Departure,Domestic,259507,,
5/1/2014 0:00,11-12,Terminal 6,Departure,International,64003,,
5/1/2014 0:00,11-12,Terminal 7,Arrival,Domestic,191845,,
5/1/2014 0:00,11-12,Terminal 7,Arrival,International,74676,,
5/1/2014 0:00,11-12,Terminal 7,Departure,Domestic,198465,,
5/1/2014 0:00,11-12,Terminal 7,Departure,International,36482,,
5/1/2014 0:00,11-12,Terminal 8,Arrival,Domestic,118738,,
5/1/2014 0:00,11-12,Terminal 8,Arrival,International,1584,,
5/1/2014 0:00,11-12,Terminal 8,Departure,Domestic,116312,,
5/1/2014 0:00,11-12,Terminal 8,Departure,International,5393,,
5/1/2014 0:00,11-12,Tom Bradley International Terminal,Arrival,Domestic,7016,,
5/1/2014 0:00,11-12,Tom Bradley International Terminal,Arrival,International,325724,,
5/1/2014 0:00,11-12,Tom Bradley International Terminal,Departure,Domestic,7295,,
5/1/2014 0:00,11-12,Tom Bradley International Terminal,Departure,International,303817,,
5/1/2014 0:00,12-12,Imperial Terminal,Arrival,Domestic,159,,
5/1/2014 0:00,12-12,Misc. Terminal,Arrival,Domestic,52361,,
5/1/2014 0:00,12-12,Misc. Terminal,Arrival,International,7,,
5/1/2014 0:00,12-12,Misc. Terminal,Departure,Domestic,49949,,
5/1/2014 0:00,12-12,Terminal 1,Arrival,Domestic,388094,,
5/1/2014 0:00,12-12,Terminal 1,Departure,Domestic,381086,,
5/1/2014 0:00,12-12,Terminal 2,Arrival,Domestic,30594,,
5/1/2014 0:00,12-12,Terminal 2,Arrival,International,177712,,
5/1/2014 0:00,12-12,Terminal 2,Departure,Domestic,31177,,
5/1/2014 0:00,12-12,Terminal 2,Departure,International,187853,,
5/1/2014 0:00,12-12,Terminal 3,Arrival,Domestic,174198,,
5/1/2014 0:00,12-12,Terminal 3,Departure,Domestic,176627,,
5/1/2014 0:00,12-12,Terminal 3,Departure,International,19740,,
5/1/2014 0:00,12-12,Terminal 4,Arrival,Domestic,376023,,
5/1/2014 0:00,12-12,Terminal 4,Arrival,International,20730,,
5/1/2014 0:00,12-12,Terminal 4,Departure,Domestic,375478,,
5/1/2014 0:00,12-12,Terminal 4,Departure,International,34930,,
5/1/2014 0:00,12-12,Terminal 5,Arrival,Domestic,243040,,
5/1/2014 0:00,12-12,Terminal 5,Arrival,International,39595,,
5/1/2014 0:00,12-12,Terminal 5,Departure,Domestic,232067,,
5/1/2014 0:00,12-12,Terminal 5,Departure,International,30456,,
5/1/2014 0:00,12-12,Terminal 6,Arrival,Domestic,302395,,
5/1/2014 0:00,12-12,Terminal 6,Arrival,International,18318,,
5/1/2014 0:00,12-12,Terminal 6,Departure,Domestic,304804,,
5/1/2014 0:00,12-12,Terminal 6,Departure,International,70970,,
5/1/2014 0:00,12-12,Terminal 7,Arrival,Domestic,220914,,
5/1/2014 0:00,12-12,Terminal 7,Arrival,International,81719,,
5/1/2014 0:00,12-12,Terminal 7,Departure,Domestic,245171,,
5/1/2014 0:00,12-12,Terminal 7,Departure,International,47842,,
5/1/2014 0:00,12-12,Terminal 8,Arrival,Domestic,131821,,
5/1/2014 0:00,12-12,Terminal 8,Arrival,International,2257,,
5/1/2014 0:00,12-12,Terminal 8,Departure,Domestic,131603,,
5/1/2014 0:00,12-12,Terminal 8,Departure,International,2489,,
5/1/2014 0:00,12-12,Tom Bradley International Terminal,Arrival,Domestic,7670,,
5/1/2014 0:00,12-12,Tom Bradley International Terminal,Arrival,International,352209,,
5/1/2014 0:00,12-12,Tom Bradley International Terminal,Departure,Domestic,8553,,
5/1/2014 0:00,12-12,Tom Bradley International Terminal,Departure,International,327902,,
5/1/2014 0:00,01-13,Imperial Terminal,Departure,Domestic,156,,
5/1/2014 0:00,01-13,Misc. Terminal,Arrival,Domestic,48203,,
5/1/2014 0:00,01-13,Misc. Terminal,Arrival,International,1312,,
5/1/2014 0:00,01-13,Misc. Terminal,Departure,Domestic,49832,,
5/1/2014 0:00,01-13,Misc. Terminal,Departure,International,1143,,
5/1/2014 0:00,01-13,Terminal 1,Arrival,Domestic,355100,,
5/1/2014 0:00,01-13,Terminal 1,Departure,Domestic,351079,,
5/1/2014 0:00,01-13,Terminal 2,Arrival,Domestic,24240,,
5/1/2014 0:00,01-13,Terminal 2,Arrival,International,182376,,
5/1/2014 0:00,01-13,Terminal 2,Departure,Domestic,23827,,
5/1/2014 0:00,01-13,Terminal 2,Departure,International,178307,,
5/1/2014 0:00,01-13,Terminal 3,Arrival,Domestic,153966,,
5/1/2014 0:00,01-13,Terminal 3,Departure,Domestic,155626,,
5/1/2014 0:00,01-13,Terminal 3,Departure,International,23202,,
5/1/2014 0:00,01-13,Terminal 4,Arrival,Domestic,366058,,
5/1/2014 0:00,01-13,Terminal 4,Arrival,International,16936,,
5/1/2014 0:00,01-13,Terminal 4,Departure,Domestic,355055,,
5/1/2014 0:00,01-13,Terminal 4,Departure,International,31105,,
5/1/2014 0:00,01-13,Terminal 5,Arrival,Domestic,240142,,
5/1/2014 0:00,01-13,Terminal 5,Arrival,International,35950,,
5/1/2014 0:00,01-13,Terminal 5,Departure,Domestic,235382,,
5/1/2014 0:00,01-13,Terminal 5,Departure,International,13734,,
5/1/2014 0:00,01-13,Terminal 6,Arrival,Domestic,283282,,
5/1/2014 0:00,01-13,Terminal 6,Arrival,International,62979,,
5/1/2014 0:00,01-13,Terminal 6,Departure,Domestic,278454,,
5/1/2014 0:00,01-13,Terminal 6,Departure,International,74697,,
5/1/2014 0:00,01-13,Terminal 7,Arrival,Domestic,208559,,
5/1/2014 0:00,01-13,Terminal 7,Arrival,International,50677,,
5/1/2014 0:00,01-13,Terminal 7,Departure,Domestic,232884,,
5/1/2014 0:00,01-13,Terminal 7,Departure,International,45756,,
5/1/2014 0:00,01-13,Terminal 8,Arrival,Domestic,127860,,
5/1/2014 0:00,01-13,Terminal 8,Arrival,International,3522,,
5/1/2014 0:00,01-13,Terminal 8,Departure,Domestic,128687,,
5/1/2014 0:00,01-13,Terminal 8,Departure,International,2949,,
5/1/2014 0:00,01-13,Tom Bradley International Terminal,Arrival,Domestic,7124,,
5/1/2014 0:00,01-13,Tom Bradley International Terminal,Arrival,International,367132,,
5/1/2014 0:00,01-13,Tom Bradley International Terminal,Departure,Domestic,5578,,
5/1/2014 0:00,01-13,Tom Bradley International Terminal,Departure,International,327865,,
5/1/2014 0:00,02-13,Misc. Terminal,Arrival,Domestic,68050,,
5/1/2014 0:00,02-13,Misc. Terminal,Arrival,International,445,,
5/1/2014 0:00,02-13,Misc. Terminal,Departure,Domestic,66501,,
5/1/2014 0:00,02-13,Misc. Terminal,Departure,International,270,,
5/1/2014 0:00,02-13,Terminal 1,Arrival,Domestic,329094,,
5/1/2014 0:00,02-13,Terminal 1,Departure,Domestic,326986,,
5/1/2014 0:00,02-13,Terminal 2,Arrival,Domestic,27158,,
5/1/2014 0:00,02-13,Terminal 2,Arrival,International,150854,,
5/1/2014 0:00,02-13,Terminal 2,Departure,Domestic,27743,,
5/1/2014 0:00,02-13,Terminal 2,Departure,International,155971,,
5/1/2014 0:00,02-13,Terminal 3,Arrival,Domestic,139917,,
5/1/2014 0:00,02-13,Terminal 3,Departure,Domestic,141864,,
5/1/2014 0:00,02-13,Terminal 3,Departure,International,15834,,
5/1/2014 0:00,02-13,Terminal 4,Arrival,Domestic,302438,,
5/1/2014 0:00,02-13,Terminal 4,Arrival,International,14138,,
5/1/2014 0:00,02-13,Terminal 4,Departure,Domestic,300494,,
5/1/2014 0:00,02-13,Terminal 4,Departure,International,20689,,
5/1/2014 0:00,02-13,Terminal 5,Arrival,Domestic,207561,,
5/1/2014 0:00,02-13,Terminal 5,Arrival,International,28471,,
5/1/2014 0:00,02-13,Terminal 5,Departure,Domestic,202215,,
5/1/2014 0:00,02-13,Terminal 5,Departure,International,15704,,
5/1/2014 0:00,02-13,Terminal 6,Arrival,Domestic,259567,,
5/1/2014 0:00,02-13,Terminal 6,Arrival,International,55198,,
5/1/2014 0:00,02-13,Terminal 6,Departure,Domestic,255800,,
5/1/2014 0:00,02-13,Terminal 6,Departure,International,65321,,
5/1/2014 0:00,02-13,Terminal 7,Arrival,Domestic,188383,,
5/1/2014 0:00,02-13,Terminal 7,Arrival,International,42337,,
5/1/2014 0:00,02-13,Terminal 7,Departure,Domestic,210580,,
5/1/2014 0:00,02-13,Terminal 7,Departure,International,40194,,
5/1/2014 0:00,02-13,Terminal 8,Arrival,Domestic,116332,,
5/1/2014 0:00,02-13,Terminal 8,Arrival,International,3432,,
5/1/2014 0:00,02-13,Terminal 8,Departure,Domestic,121349,,
5/1/2014 0:00,02-13,Terminal 8,Departure,International,3323,,
5/1/2014 0:00,02-13,Tom Bradley International Terminal,Arrival,Domestic,5147,,
5/1/2014 0:00,02-13,Tom Bradley International Terminal,Arrival,International,291436,,
5/1/2014 0:00,02-13,Tom Bradley International Terminal,Departure,Domestic,4518,,
5/1/2014 0:00,02-13,Tom Bradley International Terminal,Departure,International,276977,,
5/1/2014 0:00,03-13,Imperial Terminal,Arrival,Domestic,116,,
5/1/2014 0:00,03-13,Misc. Terminal,Arrival,Domestic,80265,,
5/1/2014 0:00,03-13,Misc. Terminal,Departure,Domestic,79611,,
5/1/2014 0:00,03-13,Terminal 1,Arrival,Domestic,419621,,
5/1/2014 0:00,03-13,Terminal 1,Departure,Domestic,422985,,
5/1/2014 0:00,03-13,Terminal 2,Arrival,Domestic,28602,,
5/1/2014 0:00,03-13,Terminal 2,Arrival,International,172925,,
5/1/2014 0:00,03-13,Terminal 2,Departure,Domestic,28779,,
5/1/2014 0:00,03-13,Terminal 2,Departure,International,170885,,
5/1/2014 0:00,03-13,Terminal 3,Arrival,Domestic,177304,,
5/1/2014 0:00,03-13,Terminal 3,Departure,Domestic,180480,,
5/1/2014 0:00,03-13,Terminal 3,Departure,International,16888,,
5/1/2014 0:00,03-13,Terminal 4,Arrival,Domestic,361156,,
5/1/2014 0:00,03-13,Terminal 4,Arrival,International,5228,,
5/1/2014 0:00,03-13,Terminal 4,Departure,Domestic,369653,,
5/1/2014 0:00,03-13,Terminal 4,Departure,International,37029,,
5/1/2014 0:00,03-13,Terminal 5,Arrival,Domestic,276472,,
5/1/2014 0:00,03-13,Terminal 5,Arrival,International,41176,,
5/1/2014 0:00,03-13,Terminal 5,Departure,Domestic,281710,,
5/1/2014 0:00,03-13,Terminal 5,Departure,International,21249,,
5/1/2014 0:00,03-13,Terminal 6,Arrival,Domestic,327752,,
5/1/2014 0:00,03-13,Terminal 6,Arrival,International,57080,,
5/1/2014 0:00,03-13,Terminal 6,Departure,Domestic,321763,,
5/1/2014 0:00,03-13,Terminal 6,Departure,International,75045,,
5/1/2014 0:00,03-13,Terminal 7,Arrival,Domestic,257831,,
5/1/2014 0:00,03-13,Terminal 7,Arrival,International,55586,,
5/1/2014 0:00,03-13,Terminal 7,Departure,Domestic,295073,,
5/1/2014 0:00,03-13,Terminal 7,Departure,International,51824,,
5/1/2014 0:00,03-13,Terminal 8,Arrival,Domestic,106319,,
5/1/2014 0:00,03-13,Terminal 8,Arrival,International,3679,,
5/1/2014 0:00,03-13,Terminal 8,Departure,Domestic,107813,,
5/1/2014 0:00,03-13,Terminal 8,Departure,International,3845,,
5/1/2014 0:00,03-13,Tom Bradley International Terminal,Arrival,Domestic,5987,,
5/1/2014 0:00,03-13,Tom Bradley International Terminal,Arrival,International,377874,,
5/1/2014 0:00,03-13,Tom Bradley International Terminal,Departure,Domestic,7619,,
5/1/2014 0:00,03-13,Tom Bradley International Terminal,Departure,International,318299,,
5/1/2014 0:00,04-13,Misc. Terminal,Arrival,Domestic,76108,,
5/1/2014 0:00,04-13,Misc. Terminal,Arrival,International,1061,,
5/1/2014 0:00,04-13,Misc. Terminal,Departure,Domestic,74560,,
5/1/2014 0:00,04-13,Misc. Terminal,Departure,International,805,,
5/1/2014 0:00,04-13,Terminal 1,Arrival,Domestic,394326,,
5/1/2014 0:00,04-13,Terminal 1,Departure,Domestic,395739,,
5/1/2014 0:00,04-13,Terminal 2,Arrival,Domestic,28395,,
5/1/2014 0:00,04-13,Terminal 2,Arrival,International,174074,,
5/1/2014 0:00,04-13,Terminal 2,Departure,Domestic,27695,,
5/1/2014 0:00,04-13,Terminal 2,Departure,International,173088,,
5/1/2014 0:00,04-13,Terminal 3,Arrival,Domestic,182605,,
5/1/2014 0:00,04-13,Terminal 3,Departure,Domestic,188708,,
5/1/2014 0:00,04-13,Terminal 3,Departure,International,18201,,
5/1/2014 0:00,04-13,Terminal 4,Arrival,Domestic,366475,,
5/1/2014 0:00,04-13,Terminal 4,Departure,Domestic,362869,,
5/1/2014 0:00,04-13,Terminal 4,Departure,International,33184,,
5/1/2014 0:00,04-13,Terminal 5,Arrival,Domestic,263748,,
5/1/2014 0:00,04-13,Terminal 5,Arrival,International,43521,,
5/1/2014 0:00,04-13,Terminal 5,Departure,Domestic,284807,,
5/1/2014 0:00,04-13,Terminal 5,Departure,International,15982,,
5/1/2014 0:00,04-13,Terminal 6,Arrival,Domestic,305872,,
5/1/2014 0:00,04-13,Terminal 6,Arrival,International,50990,,
5/1/2014 0:00,04-13,Terminal 6,Departure,Domestic,287458,,
5/1/2014 0:00,04-13,Terminal 6,Departure,International,70690,,
5/1/2014 0:00,04-13,Terminal 7,Arrival,Domestic,230589,,
5/1/2014 0:00,04-13,Terminal 7,Arrival,International,48662,,
5/1/2014 0:00,04-13,Terminal 7,Departure,Domestic,240173,,
5/1/2014 0:00,04-13,Terminal 7,Departure,International,43449,,
5/1/2014 0:00,04-13,Terminal 8,Arrival,Domestic,101939,,
5/1/2014 0:00,04-13,Terminal 8,Arrival,International,3085,,
5/1/2014 0:00,04-13,Terminal 8,Departure,Domestic,100515,,
5/1/2014 0:00,04-13,Terminal 8,Departure,International,4336,,
5/1/2014 0:00,04-13,Tom Bradley International Terminal,Arrival,Domestic,6959,,
5/1/2014 0:00,04-13,Tom Bradley International Terminal,Arrival,International,385170,,
5/1/2014 0:00,04-13,Tom Bradley International Terminal,Departure,Domestic,8147,,
5/1/2014 0:00,04-13,Tom Bradley International Terminal,Departure,International,316512,,
5/1/2014 0:00,05-13,Misc. Terminal,Arrival,Domestic,79832,,
5/1/2014 0:00,05-13,Misc. Terminal,Arrival,International,7,,
5/1/2014 0:00,05-13,Misc. Terminal,Departure,Domestic,76786,,
5/1/2014 0:00,05-13,Misc. Terminal,Departure,International,17,,
5/1/2014 0:00,05-13,Terminal 1,Arrival,Domestic,427904,,
5/1/2014 0:00,05-13,Terminal 1,Departure,Domestic,418179,,
5/1/2014 0:00,05-13,Terminal 2,Arrival,Domestic,32884,,
5/1/2014 0:00,05-13,Terminal 2,Arrival,International,185517,,
5/1/2014 0:00,05-13,Terminal 2,Departure,Domestic,32629,,
5/1/2014 0:00,05-13,Terminal 2,Departure,International,196840,,
5/1/2014 0:00,05-13,Terminal 3,Arrival,Domestic,231154,,
5/1/2014 0:00,05-13,Terminal 3,Departure,Domestic,232916,,
5/1/2014 0:00,05-13,Terminal 3,Departure,International,19567,,
5/1/2014 0:00,05-13,Terminal 4,Arrival,Domestic,375711,,
5/1/2014 0:00,05-13,Terminal 4,Arrival,International,4295,,
5/1/2014 0:00,05-13,Terminal 4,Departure,Domestic,368590,,
5/1/2014 0:00,05-13,Terminal 4,Departure,International,42381,,
5/1/2014 0:00,05-13,Terminal 5,Arrival,Domestic,284547,,
5/1/2014 0:00,05-13,Terminal 5,Arrival,International,46668,,
5/1/2014 0:00,05-13,Terminal 5,Departure,Domestic,287029,,
5/1/2014 0:00,05-13,Terminal 5,Departure,International,21068,,
5/1/2014 0:00,05-13,Terminal 6,Arrival,Domestic,286715,,
5/1/2014 0:00,05-13,Terminal 6,Arrival,International,48809,,
5/1/2014 0:00,05-13,Terminal 6,Departure,Domestic,287854,,
5/1/2014 0:00,05-13,Terminal 6,Departure,International,70252,,
5/1/2014 0:00,05-13,Terminal 7,Arrival,Domestic,259811,,
5/1/2014 0:00,05-13,Terminal 7,Arrival,International,51121,,
5/1/2014 0:00,05-13,Terminal 7,Departure,Domestic,270227,,
5/1/2014 0:00,05-13,Terminal 7,Departure,International,50319,,
5/1/2014 0:00,05-13,Terminal 8,Arrival,Domestic,119773,,
5/1/2014 0:00,05-13,Terminal 8,Arrival,International,3036,,
5/1/2014 0:00,05-13,Terminal 8,Departure,Domestic,121530,,
5/1/2014 0:00,05-13,Terminal 8,Departure,International,4685,,
5/1/2014 0:00,05-13,Tom Bradley International Terminal,Arrival,Domestic,7755,,
5/1/2014 0:00,05-13,Tom Bradley International Terminal,Arrival,International,391031,,
5/1/2014 0:00,05-13,Tom Bradley International Terminal,Departure,Domestic,8988,,
5/1/2014 0:00,05-13,Tom Bradley International Terminal,Departure,International,367529,,
5/1/2014 0:00,06-13,Misc. Terminal,Arrival,Domestic,84206,,
5/1/2014 0:00,06-13,Misc. Terminal,Arrival,International,14,,
5/1/2014 0:00,06-13,Misc. Terminal,Departure,Domestic,82885,,
5/1/2014 0:00,06-13,Terminal 1,Arrival,Domestic,443289,,
5/1/2014 0:00,06-13,Terminal 1,Departure,Domestic,441462,,
5/1/2014 0:00,06-13,Terminal 2,Arrival,Domestic,41801,,
5/1/2014 0:00,06-13,Terminal 2,Arrival,International,206400,,
5/1/2014 0:00,06-13,Terminal 2,Departure,Domestic,43449,,
5/1/2014 0:00,06-13,Terminal 2,Departure,International,222091,,
5/1/2014 0:00,06-13,Terminal 3,Arrival,Domestic,253345,,
5/1/2014 0:00,06-13,Terminal 3,Departure,Domestic,255154,,
5/1/2014 0:00,06-13,Terminal 3,Departure,International,19425,,
5/1/2014 0:00,06-13,Terminal 4,Arrival,Domestic,385211,,
5/1/2014 0:00,06-13,Terminal 4,Arrival,International,4630,,
5/1/2014 0:00,06-13,Terminal 4,Departure,Domestic,387767,,
5/1/2014 0:00,06-13,Terminal 4,Departure,International,38487,,
5/1/2014 0:00,06-13,Terminal 5,Arrival,Domestic,318739,,
5/1/2014 0:00,06-13,Terminal 5,Arrival,International,28789,,
